chamber,layerno,Stemsegmnt,doverbark,dunderbark,barkfreshweight,woodfreshweight,freshvolume,wbark,wwood,disk2freezer,disk3airdried,disk4ANU,MelsDisk,Comments
ch01,0,,11.5,9.5,164.78,419.72,371.64,49.5,147.5,Yes,Yes,Yes,Yes,very wet at base of tree (NB. Left over weekend with top removed
ch01,1,,9.7,8.4,94.29,282.23,252.8,28.7,99.7,Yes,Yes,,,
ch01,2,,7.2,6.2,53.47,172.22,159.9,16.7,63,Yes,Yes,,,
ch01,3,,6.9,6.1,40.85,153.1,136.22,12.93,54.7,Yes,Yes,,,
ch01,4,,5,4.3,21.99,77.94,69.93,7.09,26.29,Yes,Yes,,,
ch01,5,1.2,4.2,3.6,13.95,50.68,47.03,4.64,17.97,Yes,Yes,,,
ch02,0,1,11.3,9.4,137.08,383.83,336.62,49.53,147.37,Yes,Yes,Yes,Yes,
ch02,1,1,8.85,7.5,84.6,243.38,217.3,23.5,84.51,Yes,Yes,,,
ch02,2,1,8.35,7.2,71.9,233.63,207.13,21.51,83,Yes,Yes,,,
ch02,3,1,6.8,5.85,40.14,141,126.88,11.74,46.51,Yes,Yes,,,
ch02,4,1,5.3,4.5,26.29,79.9,72.54,8.2,27.13,Yes,Yes,,,
ch02,5,1,3.8,3.35,12.46,41.8,39.8,3.58,14.3,Yes,Yes,,,
ch03,0,1,13,11.4,147.57,505.56,450.15,43.54,174.21,Yes,Yes,Yes,Yes,
ch03,1,1,12.1,10.7,109.4,444.86,395.6,32.58,159.53,Yes,Yes,,,
ch03,2,,10.3,9.3,71.46,339.59,307.62,21.62,114.02,Yes,Yes,,,
ch03,3,,8.8,7.8,53.51,248.84,226.38,16.27,73.38,Yes,Yes,,
ch03,4,,6.4,5.8,30.75,130.6,118.85,9.65,41.45,Yes,Yes,,
ch03,5,,4.7,4.15,17.43,66.36,63.83,5.48,21.2,,,,
ch04,0,,10.35,8.5,138.9,332.4,293,40.94,115.59,Yes,Yes,,Yes
ch04,1,,7,5.9,51.4,145.2,130,15.55,54.03,Yes,Yes,,
ch04,2,,5.1,4.5,19.2,66.9,61,5.8,20.17,Yes,Yes,,
ch04,3,,4.1,3.7,11.7,50.02,45,3.71,15.13,Yes,Yes,,
ch04,4,,3.6,3.2,9.4,40.73,38,3.02,12.18,Yes,Yes,,
ch04,5,,3.3,2.95,9.84,36.69,33.2,3.02,12.07,Yes,Yes,,
ch05,0,,11.3,9.5,135,396.3,345,53.43,158.47,,,,Yes
ch05,1,,8.8,7.7,65.1,248,223,20.2,94.44,,,,
ch05,2,,6.5,5.8,35.6,139,125,11.47,52.98,,,,
ch05,3,,5.3,4.7,24.5,87.8,82,7.76,31.98,,,,
ch05,4,,2.8,2.4,8,23.6,21.8,2.62,9.14,,,,
ch05,5,,2.3,2,5.1,16.7,15.8,1.54,6,,,,
ch06,0,,8.7,6.5,94.6,136.8,122,22.46,45.32,,,,
ch06,1,,6.5,5.5,37,99.5,91,10.35,30.48
ch06,2,,6.2,5.5,26.8,89.8,82,7.96,25.73
ch06,3,,5.7,4.9,22.8,73.4,66.3,7.01,21.94
ch06,4,,4.75,4.2,16.12,54.8,49.7,5.04,15.71
ch06,5,,3.35,2.9,9.1,25.2,22.9,2.64,7.23
ch07,0,,11.6,9.6,135.3,329.4,291.2,52.91,117.01
ch07,1,,8.5,7.2,76.6,215.9,196,23.45,72.23
ch07,2,,8.05,6.9,52.9,164.6,149,16.02,55.57
ch07,3,,6.5,5.6,35.5,111.6,103,10.79,36.74
ch07,4,,4.5,3.9,16.5,51.3,47,5.03,15.99
ch07,5,,3.1,2.6,7.7,23.7,22.3,2.17,7.11
ch08,0,,12,9.9,148,352.6,314,43.79,119.66
ch08,1,,8.1,6.9,65.4,190,172,18.97,62.73
ch08,2,,6.9,6,45.7,145.7,132,14.03,46.86
ch08,3,,5.3,4.6,28.1,84.5,77,9.41,27.91
ch08,4,,4.15,3.7,14.2,52.7,48,4.54,16.77
ch08,5,,2.8,2.5,6.7,24,22.4,2.11,7.88,,,,
ch09,0,,13.3,10.8,195.3,462.2,407,61.76,168.06,,,,
ch09,1,,10.85,9.3,110.7,347.7,315,34.22,123.85,,,,
ch09,2,,10,9,77.9,313.3,278,25.47,110.74,,,,
ch09,3,,7.5,6.6,47.1,175.4,161,15.58,58.01,,,,
ch09,4,,5.2,4.6,20.1,76.9,73,6.22,24.48,,,,
ch09,5,,3.55,3.2,10,36.2,35.3,3.09,11.6,,,,
ch10,0,,9.3,7.85,79.49,248.12,214.6,36.03,104.26,Yes,Yes,Yes,Yes
ch10,1,,8.15,7,62.6,205,188,20.91,84.98,Yes,Yes,,
ch10,2,,6.4,5.45,41.3,133.1,120.8,13.98,52.42,Yes,Yes,,
ch10,3,,5.2,4.5,26,81.31,76.6,8.91,31.25,Yes,Yes,,
ch10,4,,3.35,2.9,9.71,31.37,29.89,2.66,12.21,Yes,Yes,,
ch10,5,,2.95,2.6,7.27,24.23,24,2.33,9.63,Yes,Yes,,
ch11,0,,12.5,10.6,174.37,447.6,420.8,56.9,180.24,,,,
ch11,1,,10.05,8.8,87.2,276.9,256.2,27.64,106.23,,,,
ch11,2,,6.9,6,43.1,156,139,13.83,56.97,,,,
ch11,3,,5.9,5.2,27.4,99.7,89.3,8.26,36.25,,,
ch11,4,,4.65,4.2,17.3,65.4,58.8,5.47,23.5,,,
ch11,5,,3.9,3.4,11.5,40.4,38.1,3.79,15.79,,,
ch12,0,,9.1,7.7,91.5,220.2,196,28.05,75.82,,,
ch12,1,,8.4,7.3,62.9,197.3,177,18.95,66.49,,,
ch12,2,,6.5,5.7,37.4,117.4,110,11.49,37.05,,,
ch12,3,,5.2,4.45,23.5,71.2,61,7.21,22.97,,,
ch12,4,,4.6,3.95,21,63.3,57,7.04,21.75,,,
ch12,5,,3.2,2.8,12,31,28.3,3.74,10.47,,,
ch13,0,,9.15,7.8,85.85,237.43,220,24.56,80.46,,,
ch13,1,,7.8,6.8,58.65,184.6,171,17.1,60.94,,,
ch13,2,,6.3,5.6,34.24,121.89,113.4,9.04,42.67,99.71,70.8,Yes
ch13,3,,4.7,4,20.3,63.2,60.09,6.07,22.11,,,
ch13,4,,3,2.6,8.17,25.06,24.85,2.49,9.18,,,
ch13,5,,2.1,1.8,3.73,11.08,10.71,1.1,3.98,,,
ch14,0,,12.5,10.35,139.3,375.1,327,42.9,145.3,,,
ch14,1,,8.8,7.8,54.8,230.2,207,17.82,79.14
ch14,2,,7.4,6.65,43.3,176.4,162,14.21,61.43
ch14,3,,5.85,5.25,26.9,102.4,94,9.24,36.6
ch14,4,,4.5,3.95,13.5,51.2,45,4.34,16.96
ch14,5,,3.1,2.7,6.3,23.3,21.6,1.87,7.76
ch15,0,,12.6,11.1,122.6,456.7,411.1,37.69,174.58
ch15,1,,10.6,9.6,75.8,350.4,324.6,24.82,134.15
ch15,2,,8.4,7.7,38.6,198.3,196.1,14.36,78.43
ch15,3,,7.1,6.5,30.9,144.2,139.9,12.23,61.78
ch15,4,,4.6,4.2,14.4,59.1,60.7,5.77,26.75
ch15,5,,3.05,2.7,6.83,24.9,25.6,2.68,10.56
ch16,0,,10.4,8.9,104.5,329,299.3,33.59,126.39
ch16,1,,7,6.2,36.7,146.7,139,12.27,58.05
ch16,2,,6,5.5,23.06,100,102.1,7.59,38.91
ch16,3,,5.25,4.6,18,73.2,74.9,6.09,30.15
ch16,4,,4.05,3.7,11.5,45.9,50.7,4.07,20.49
ch16,5,,2.8,2.5,4.6,19.5,22,1.55,8.53
ch17,0,,11.7,9.9,138.5,388.6,353,43.17,147.88
ch17,1,,8.8,7.8,75.4,264.3,238,23.62,97.66
ch17,2,,7.3,6.4,46.4,164.5,151,15.23,60.97
ch17,3,,6,5.4,33.9,110.7,108,11.86,45.52
ch17,4,,4.4,3.8,17.7,55.5,52,5.88,21.57
ch17,5,,2.35,2,5.9,18,16,1.87,7.01
ch18,0,,10.4,8.9,101.3,322.8,292,32.35,122.31
ch18,1,,7.8,6.95,45.2,191.8,175,13.39,68.5
ch18,2,,6.5,5.8,30.8,137.5,125,9.53,47.67
ch18,3,,5,4.5,19.5,85.5,79,6.07,29.95
ch18,4,,3.8,3.4,10.6,41.9,38.7,3.09,14.46
ch18,5,,2.5,2.25,4.3,20.6,18.8,1.14,6.34
