"Date","chamber","branch_mass","LAestlin","leafmass","bole_mass","Height","Diameter","br2order_num","TW_mass","CO2cum","CO2flux","BR_pred","BO_pred","LF_pred","HT_pred","TWnum_pred","TW_pred","above_biomass"
2008-04-15,"ch11",95.2750626425107,18.2695558232694,-0.592236655343155,588.108692802845,4.785,4.42,208.648549645154,-3482.97254135739,494.774861189515,335.743428477262,95.2750626425107,588.108692802845,-0.592236655343155,4.785,208.648549645154,-3482.97254135739,-2800.18102256738
2008-04-15,"ch12",105.912944084374,10.7413632607368,-0.691975106519047,409.836069477991,3.72,3.81,47.822998371498,-4724.52158608161,-149.453164704752,-25.4290914278885,105.912944084374,409.836069477991,-0.691975106519047,3.72,47.822998371498,-4724.52158608161,-4209.46454762577
2008-04-16,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,1133.59298728048,421.279848625826,NA,NA,NA,NA,NA,NA,NA
2008-04-16,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,715.756442725268,262.622430908506,NA,NA,NA,NA,NA,NA,NA
2008-04-16,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,782.723049488557,266.108580681418,NA,NA,NA,NA,NA,NA,NA
2008-04-16,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,546.150116931012,235.478362331372,NA,NA,NA,NA,NA,NA,NA
2008-04-16,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,782.275273257124,298.487231800297,NA,NA,NA,NA,NA,NA,NA
2008-04-16,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,368.332096872394,141.236110710839,NA,NA,NA,NA,NA,NA,NA
2008-04-16,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,640.204704412714,246.809918533726,NA,NA,NA,NA,NA,NA,NA
2008-04-16,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,749.263166885963,292.616378562827,NA,NA,NA,NA,NA,NA,NA
2008-04-16,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,960.727138109218,350.234166161247,NA,NA,NA,NA,NA,NA,NA
2008-04-16,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,-62.1714811792125,15.4387898580722,NA,NA,NA,NA,NA,NA,NA
2008-04-16,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,790.872049111931,296.097187922415,NA,NA,NA,NA,NA,NA,NA
2008-04-16,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-185.966970565133,-36.5138058603809,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,1429.14503885834,295.552051577863,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,912.804187309234,197.047744583966,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,1017.86885781112,235.145808322559,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,694.740616054372,148.590499123361,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,997.719954124558,215.444680867434,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,471.633329607474,103.301232735079,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,825.624889804196,185.420185391482,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,970.501105390431,221.237938504468,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,1225.19310566787,264.465967558648,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,-116.493952694407,-54.3224715151945,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,1016.48445896058,225.612409848651,NA,NA,NA,NA,NA,NA,NA
2008-04-17,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-265.356920050268,-79.3899494851348,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,1511.60489561792,82.4598567595741,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,952.405693287457,39.6015059782236,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,1070.95157101713,53.0827132060128,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,849.241962304725,154.501346250352,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,1018.54878126743,20.8288271428756,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,494.465005802808,22.8316761953346,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,880.070782457486,54.4458926532901,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,984.489850829324,13.9887454388929,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,1283.81248045716,58.6193747892988,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,-256.653885102609,-140.159932408202,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,1065.09613264758,48.6116736869963,NA,NA,NA,NA,NA,NA,NA
2008-04-18,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-403.969838710138,-138.612918659869,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,2106.24584196615,594.640946348238,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,1337.88048066732,385.474787379867,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,1517.14438094212,446.19280992499,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,1152.56990190607,303.327939601346,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,1477.17291512738,458.624133859948,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,702.443005319474,207.977999516666,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,1218.57724166832,338.506459210837,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,1385.92131299379,401.431462164462,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,1806.92684841476,523.114367957595,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,-161.757904911274,94.8959801913345,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,1493.57031595932,428.474183311741,NA,NA,NA,NA,NA,NA,NA
2008-04-19,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-379.670726238142,24.2991124719959,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,2587.48130877267,481.235466806513,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,1642.98544467728,305.104964009954,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,1885.15992104555,368.01554010343,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,1370.13210776619,217.562205860123,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,1825.09147317368,347.918558046293,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,862.646859601342,160.203854281868,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,1489.47067105812,270.893429389795,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,1710.44074113011,324.519428136322,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,2240.35062905841,433.42378064365,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,-132.20719371692,29.550711194354,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,1828.56298402237,334.992668063053,NA,NA,NA,NA,NA,NA,NA
2008-04-20,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-404.761567108383,-25.0908408702408,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,2918.94170039985,331.460391627186,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,1815.82054774735,172.835103070076,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,2146.67833906329,261.518418017746,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,1511.71071708306,141.578609316871,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,2063.58971399493,238.49824082125,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,960.207803181965,97.5609435806228,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,1688.60633564087,199.135664582756,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,1946.19193958652,235.751198456414,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,2567.40118434257,327.050555284161,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,-135.451014160666,-3.24382044374594,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,2069.53020169115,240.967217668783,NA,NA,NA,NA,NA,NA,NA
2008-04-21,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-482.712499526631,-77.9509324182482,NA,NA,NA,NA,NA,NA,NA
2008-04-22,"ch01",NA,23.0965861757845,-0.528284979407688,885.087293681578,5.68,5.57,NA,NA,3178.15078990207,259.209089502221,513.438498394317,885.087293681578,-0.528284979407688,5.68,427.530626960268,984.431297601126,2382.42880469761
2008-04-22,"ch02",NA,17.3299543015236,-0.604685114880156,700.462835059693,5.15,4.86,NA,NA,1970.63923895636,154.818691209002,145.334110342342,700.462835059693,-0.604685114880156,5.15,530.61900341872,5721.16135433254,6566.3536146197
2008-04-22,"ch03",NA,27.2553702843089,-0.473186669645591,923.886987705506,5.31,6.01,NA,NA,2345.4145787334,198.736239670108,726.098002993362,923.886987705506,-0.473186669645591,5.31,233.863775305249,-3731.39928662018,-2081.88748259096
2008-04-22,"ch04",NA,13.2561439898713,-0.658657635839674,581.78950210678,3.37,4.42,NA,NA,1609.35989808452,97.6491810014559,166.307191203851,581.78950210678,-0.658657635839674,3.37,96.5098862255826,-5460.30575880449,-4712.8677231297
2008-04-22,"ch05",NA,28.0434227315203,-0.462746032018783,828.601498405231,5.38,5.15,NA,NA,2232.20675545746,168.617041462536,513.583080505341,828.601498405231,-0.462746032018783,5.38,327.049120351718,-2631.52706659358,-1289.80523371502
2008-04-22,"ch06",NA,7.1589516331083,-0.739437254205393,417.924299707008,4.08,3.91,NA,NA,1025.76395166805,65.556148486083,NA,417.924299707008,-0.739437254205393,4.08,NA,NA,NA
2008-04-22,"ch07",NA,20.90089226469,-0.557374977854172,642.610787032278,4.79,4.71,NA,NA,1823.10564626865,134.499310627774,362.342648975559,642.610787032278,-0.557374977854172,4.79,282.06179275438,-245.767159372506,758.628901657477
2008-04-22,"ch08",NA,19.272467048177,-0.578949427179381,997.762193517533,4.42,5.99,NA,NA,2103.05041115913,156.858471572613,350.092968434949,997.762193517533,-0.578949427179381,4.42,311.82110539036,-181.724553579243,1165.55165894606
2008-04-22,"ch09",NA,31.584666804568,-0.415829299197756,952.045170433047,5.24,5.76,NA,NA,2775.8289067024,208.427722359829,1102.79487856234,952.045170433047,-0.415829299197756,5.24,866.136662816475,9177.30257817794,11231.7267978741
2008-04-22,"ch10",NA,14.0954255043556,-0.647538281803509,533.301084294674,4.44,4,NA,NA,-200.093860015158,-64.6428458544918,139.922325807677,533.301084294674,-0.647538281803509,4.44,-38.2204682685322,-12589.8537113359,-11917.2778395153
2008-04-22,"ch11",NA,18.9995800739089,-0.582564813466792,638.474961830412,4.91,4.61,NA,NA,2243.14228071845,173.612079027299,295.334205165408,638.474961830412,-0.582564813466792,4.91,276.082871663123,-6867.20746236361,-5933.98086018126
2008-04-22,"ch12",NA,11.3190956163241,-0.684320927928125,430.268760231683,3.84,3.91,NA,NA,-534.984247539114,-52.271748012483,123.051527970656,430.268760231683,-0.684320927928125,3.84,57.5980833745859,-4468.34143660057,-3915.70546932616
2008-04-23,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,3561.27216448373,383.12137458166,NA,NA,NA,NA,NA,NA,NA
2008-04-23,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,2196.85665466185,226.217415705491,NA,NA,NA,NA,NA,NA,NA
2008-04-23,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,2609.61140622078,264.196827487375,NA,NA,NA,NA,NA,NA,NA
2008-04-23,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,1793.01514353132,183.655245446796,NA,NA,NA,NA,NA,NA,NA
2008-04-23,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,2500.53993869192,268.333183234458,NA,NA,NA,NA,NA,NA,NA
2008-04-23,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,1140.16340733684,114.39945566879,NA,NA,NA,NA,NA,NA,NA
2008-04-23,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,2002.40421519758,179.298568928937,NA,NA,NA,NA,NA,NA,NA
2008-04-23,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,2375.56828383982,272.517872680689,NA,NA,NA,NA,NA,NA,NA
2008-04-23,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,3114.62286253966,338.793955837257,NA,NA,NA,NA,NA,NA,NA
2008-04-23,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,-123.936667253623,76.1571927615354,NA,NA,NA,NA,NA,NA,NA
2008-04-23,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,2514.86453887854,271.722258160088,NA,NA,NA,NA,NA,NA,NA
2008-04-23,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-538.680522932352,-3.69627539323775,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,3971.89011366305,410.617949179314,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,2474.43509662921,277.578441967364,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,2929.17395088792,319.562544667147,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,1982.6954422446,189.680298713288,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,2782.20226629614,281.662327604217,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,1270.14243313512,129.97902579828,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,2233.30327206442,230.899056866836,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,2660.62904399,285.060760150178,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,3493.3136695366,378.690806996948,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,-72.9924515987206,50.944215654902,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,2809.59320224578,294.728663367236,NA,NA,NA,NA,NA,NA,NA
2008-04-24,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-521.343374864583,17.3371480677688,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,4375.47117880849,403.581065145446,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,2729.36242271269,254.927326083477,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,3248.42510118118,319.251150293252,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,2156.83573770662,174.140295462015,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,3078.34063542407,296.138369127934,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,1406.13712013373,135.994686998607,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,2445.26714393658,211.963871872164,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,2917.4701240811,256.841080091101,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,3817.10425447857,323.790584941962,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,-54.9301228058185,18.0623287929021,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,3073.66206177729,264.068859531509,NA,NA,NA,NA,NA,NA,NA
2008-04-25,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-538.182021890352,-16.8386470257695,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,5228.35060413602,852.879425327528,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,3287.31797533661,557.955552623921,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,3940.43638457382,692.011283392643,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,2568.12098488017,411.285247173548,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,3810.71157466763,732.370939243563,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,1714.45223889835,308.315118764622,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,2887.2143953759,441.94725143932,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,3564.40121032162,646.931086240518,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,4586.06529705066,768.961042572098,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,215.157756853865,270.087879659684,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,3675.37863002194,601.716568244654,NA,NA,NA,NA,NA,NA,NA
2008-04-26,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-382.365443699195,155.816578191157,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,5994.00966016843,765.659056032405,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,3768.18920144981,480.871226113196,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,4512.54247399985,572.106089426035,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,2947.59695903782,379.475974157654,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,4406.27187407316,595.560299405529,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,1971.04678990639,256.594551008047,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,3283.48773510105,396.273339725144,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,4125.11665205883,560.715441737209,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,5160.88693789786,574.821640847198,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,456.293113506179,241.135356652314,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,4215.85738424474,540.478754222798,NA,NA,NA,NA,NA,NA,NA
2008-04-27,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-252.04863195676,130.316811742435,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch01",NA,NA,NA,NA,NA,NA,NA,NA,6635.63771706055,641.628056892122,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch02",NA,NA,NA,NA,NA,NA,NA,NA,4249.49135606366,481.302154613857,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch03",NA,NA,NA,NA,NA,NA,NA,NA,5099.40527076501,586.862796765159,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch04",NA,NA,NA,NA,NA,NA,NA,NA,3303.51588773976,355.918928701943,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch05",NA,NA,NA,NA,NA,NA,NA,NA,4941.52689473221,535.255020659047,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch06",NA,NA,NA,NA,NA,NA,NA,NA,2235.80899103398,264.762201127588,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch07",NA,NA,NA,NA,NA,NA,NA,NA,3634.36265599985,350.874920898798,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch08",NA,NA,NA,NA,NA,NA,NA,NA,4635.42016378637,510.303511727544,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch09",NA,NA,NA,NA,NA,NA,NA,NA,5746.25461792887,585.367680031005,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch10",NA,NA,NA,NA,NA,NA,NA,NA,716.970018097931,260.676904591752,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch11",NA,NA,NA,NA,NA,NA,NA,NA,4710.20425635812,494.346872113382,NA,NA,NA,NA,NA,NA,NA
2008-04-28,"ch12",NA,NA,NA,NA,NA,NA,NA,NA,-112.526367398802,139.522264557958,NA,NA,NA,NA,NA,NA,NA
2008-04-29,"ch01",NA,23.1893880407452,-0.527055479205544,946.279675730495,5.7,5.76,NA,NA,7352.58761256789,716.949895507344,672.162823860085,946.279675730495,-0.527055479205544,5.7,408.910052703006,1604.76555855933,3222.6810026707
2008-04-29,"ch02",NA,18.2972505014204,-0.591869738014507,715.99741462717,5.34,4.92,NA,NA,4787.79613633239,538.304780268727,104.372753933847,715.99741462717,-0.591869738014507,5.34,209.796864321826,-3894.21506892318,-3074.43677010018
2008-04-29,"ch03",NA,28.0792241431966,-0.462271711347408,991.461740291271,5.41,6.23,NA,NA,5703.16625458638,603.760983821365,517.374250645581,991.461740291271,-0.462271711347408,5.41,326.646286683005,-2673.4352800353,-1165.06156080979
